n,m,proc_seed,g_seed
63,84,7666158288964578667,4781528211060092531
63,84,-7922483094626889804,8075716121659270715
63,84,-7348410975478904572,7394136971709189008
63,84,-8440434520947672166,-6298736732596989041
63,84,-6080236688176494464,-4639183111394953600
63,84,-550807233461010610,-2635503535413265965
63,84,-6787213083329467238,-6268828909563068350
63,84,4285018056081135387,3118261077944439294
63,84,-8049254912007868364,-4486991547781987406
63,84,-6663805868490961817,155887330337948507
63,84,-626545813515657093,-3061613866414758310
63,84,3659141909357845129,-8907130866504609553
63,84,3737820507240272677,2920405242570435894
63,84,-756879938856886438,3542089358748054086
63,84,803167741312895931,3889512181465896813
63,84,-6538246585532908268,-8682802025902094001
63,84,-4743312546876691936,-3486353271671990308
63,84,-5172132780257115586,-9065826119065932619
63,84,-5774583755636271718,7625468785577462014
63,84,1455021260079651020,2057302603804114073
63,84,-9057506770236623222,6536085420751271816
63,84,3384416312087517210,4956827050638740956
63,84,-7328876921182852194,280076732442440795
63,84,-7862986723272885340,-5786611229081926926
63,84,48056211703489312,-7540409692845613443
63,84,4655698680601853498,1552244909330470898
63,84,-8981450990893937199,148972890880595638
63,84,4807106909432236227,-1233661162323831872
63,84,-5098725024588028412,1293862814967369595
63,84,-3070289131464830858,-569223297696308369
63,84,738266149306327333,4344593246632589190
63,84,4870393852677371595,9089247040950353082
63,84,7839561131238501997,-8341382709313007165
63,84,-2372722013749828111,6555732371640421281
63,84,6247005844187421072,2030844787812798290
63,84,-3919222274249568666,-5292266680837072192
63,84,-2419203170553993853,640253743254933928
63,84,-4334874864789804954,-6883773674044800599
63,84,-1283027089728644340,-1594420979767331993
63,84,-9054600508136737508,1346640154366683826
63,84,6072444308876859001,37077313358028406
63,84,1847286389615362971,-4779413382584094658
63,84,5113426856553042513,4386443287721897244
63,84,-1652612716670344357,-5344924028964106031
63,84,-2582108819680665030,1804453248183816506
63,84,-7274500761100483651,5509970751332081804
63,84,7877886545693803207,-3431305238249820770
63,84,958827873432094956,-783674299052308794
63,84,-5209697800853920815,-6475497933566161270
63,84,-6370798385036305596,-3342899080557153843
63,84,-175601398906656403,-8060793494285667987
63,84,7367199129792919178,4698727179999337870
63,84,-3117019522607080928,1008559225121776973
63,84,-7229488742673734573,3584824461037134610
63,84,4888473624311036035,-2404935810214304246
63,84,1860225596783083885,3960960738736488453
63,84,1126576464608562296,6933603981855960174
63,84,-3923019261066244526,3416776617417362098
63,84,3323880056617381626,-2378745011015670349
63,84,-5315854085563022395,-2257662380470181966
63,84,7614434971169446010,7084444359715582950
63,84,2674167886470782715,8370817769808409352
63,84,-6633840235410596618,587500724095175995
63,84,3785602408022453750,-8402082347382241625
63,84,-1957131596025249382,4619726262554988087
63,84,-2311757032017543054,-768581316207664725
63,84,7688921007708630225,-4574479979514840798
63,84,-3931453843536296275,-1596541181129325790
63,84,1604826161857543867,-4286404579275456201
63,84,8733068565108214108,-1838114845839481934
63,84,-6346189168920821265,7449381087884844248
63,84,-5822020631566990886,-1922061111552456714
63,84,-4715388348097639332,-8972068325219178783
63,84,99254188526112788,-296415466004548712
63,84,8338943308705953219,-4011476832052701785
63,84,-7717351755880387076,-6950480801455043065
63,84,-4439373742656903569,-8907728305711793639
63,84,7076346754433396952,5940987376315874661
63,84,-6113037232874647658,-402847443917731293
63,84,-1849412502775047549,-557449629456775909
63,84,29508963491045828,3560034112533111184
63,84,-5774866572202363467,4537882319001586959
63,84,-2889320184076829268,3500243644120312597
63,84,-20466259110444199,6943934624046848470
63,84,6988595091604899202,-7048857167471684133
63,84,-3685766447652348256,-3890676458782481424
63,84,949407863850897461,-6653463914635193810
63,84,3647897377437335366,-2765482000046553761
63,84,3716348893785519755,6758016306321668725
63,84,5759567150128628381,-5421593286132709659
63,84,8609409866307618765,8356709572117297695
63,84,4274719078795042020,-986137783484686313
63,84,-6024926602326718335,-3158580100961063480
63,84,-7159822608847865689,-246752198194630050
63,84,-3099214417435185650,-8958728510390677817
63,84,4158049332166736873,6092404573819271772
63,84,4472777577336177379,-5676629114576962246
63,84,-4008229412866674475,-4392582228684593713
63,84,-3785365520435503517,-7598901188629563372
63,84,8627669839166154075,601344693274773209
63,84,6767327420560498863,-5012765501618953995
63,84,-618440021581348548,-1902393469358723030
63,84,-8595464241276849629,-3190514311358010096
63,84,7127443100411483305,-6417795324617063452
63,84,-7077900848104448561,6957683274878069680
63,84,4597972121981412383,3254692290551198984
63,84,6766404947215458555,151442231348458732
63,84,-4870562078629617783,-2139265087223358717
63,84,-753100204314701351,2027698951961496367
63,84,-550818584358522972,4595890048657090757
63,84,6481722102733491532,-6073196632005050241
63,84,-3005463102744888140,-8102022014719059966
63,84,-8919873328513519823,445920480352130897
63,84,3587990032006749327,-8433370123076904216
63,84,2647928138800658069,8630150619896555466
63,84,-303907950345595711,1118523221876877509
63,84,-6385857152338334083,5992935636178322240
63,84,-2315337837108371888,7517239768307729496
63,84,8101568822738162188,-3439826125703543975
63,84,-413130076319840012,-8543107277545786309
63,84,-4772319809164793360,-782143476870254326
63,84,-7527403202669285245,8917350319596918966
63,84,-6770306824611441064,6844526101153052877
63,84,-759501759865240641,-768009855859859006
63,84,1265896230455696439,274096112526245103
63,84,-6729646709695026618,7233504821422615840
63,84,-5424435097731925692,-3464676007194354852
63,84,-3458756545527973516,6497490679381248048
63,84,-4218883425460629856,5594026147852735614
63,84,4403650024710615401,-7086515557837054671
63,84,-3071325015028541494,4967057611447858673
63,84,7166912773946990177,-7663685748823021888
63,84,-7902992116164790317,223667533291394354
63,84,8067953705273745913,-2351402166078155472
63,84,1974465670274511635,-7528499565430360444
63,84,-1395779181139644327,-3511211298456068711
63,84,2268594557012336238,-4316486975267474330
63,84,-1104255084877485794,858699054931974607
63,84,7948981683381431818,-2428059007140999616
63,84,-2848157089317797033,-6638215415262454665
63,84,-739002354924941696,4236797832414437859
63,84,-7381994860239684316,6963351945661037031
63,84,-6972682048959322835,-8639861009393222158
63,84,5905506234583601908,-5142365774777385080
63,84,7142277341551445891,3803853318445482282
63,84,-4607276029012911871,3798529271838504254
63,84,-2008233848098895992,803281346864456585
63,84,-4473470453826359641,4997298002914368585
63,84,-290659293011787172,7445663626157614791
63,84,2578424986901474372,4669772549346956758
63,84,-9070863917273177336,7536111544485942869
63,84,314734968606403716,-4670557605066100079
63,84,5546079195998990004,6851951160348730476
63,84,-8319946323416687804,3181409650117714547
63,84,-2031805852770598126,24573322167447355
63,84,900521151523828643,3489334314308930827
63,84,1146490528648202288,-2239650829600321889
63,84,-7730857753576817735,2086361472695841389
63,84,6927984660703913304,7898787235816723528
63,84,5258477627939391054,3368386084033020020
63,84,-6015646194100498021,-5916117214527640772
63,84,7126893079565884068,-7047474761021638748
63,84,-1879699920853958409,-1152460028630568505
63,84,-5827747254461421805,-5626756523128209262
63,84,-7106670583744485737,2337007808935509586
63,84,9067477917679106616,3794829094389615316
63,84,1326966979053671451,2047491903104067126
63,84,-2310879230279157925,-7890894705384465040
63,84,-8349012904464793920,3875490464621548952
63,84,-1079056095238781133,7234306086267382015
63,84,4270197147865389859,-2920767401027248870
63,84,2038564222458456868,-8454969066275372001
63,84,-7040144941447779473,7552282202692530567
63,84,5665757799578363550,-6971279707783691501
63,84,-9100568855622421320,5049484735833075806
63,84,-8412316487940112545,1977680187571833259
63,84,887605254970611102,-7260405672055530206
63,84,-8261522824676984703,3327197214316022638
63,84,6356540924516567520,7047964951163429600
63,84,4936283807611183902,4184852654077529341
63,84,-3375285026385905092,7821851372718165979
63,84,-3056330414432901499,-6506366656268776053
63,84,-5713572694010273797,-7989332661248579971
63,84,-1465884463518597840,-2878573064758401052
63,84,6192693264908995205,-5781856301353861500
63,84,3053861697761843334,6418903019242017321
63,84,-6002124222555390725,-341001148088633863
63,84,636663548975041855,-359983900901122639
63,84,-5651368157429181198,-1983436439468226384
63,84,4052803038802969532,7939020685506887305
63,84,8472079617983241944,5354083122467943420
63,84,3257534123787993030,2189444724766778908
63,84,-5077591427025017239,-6102678893397230300
63,84,-1820857575302081028,138994403794036844
63,84,2621443263081244979,725938449378213454
63,84,6168553163051083536,163264469040655791
